knee_angle_left,knee_angle_right,knee_angle_avg,hip_angle_left,hip_angle_right,ankle_angle_left,ankle_angle_right,back_angle,hip_hinge_angle,frontal_weight,foot_asymmetry,knee_cave_pct_left,knee_cave_pct_right,knee_over_toe_left,knee_over_toe_right,shoulder_width,hip_width,elbow_width,elbow_flare_pct,elbow_flare_angle_lateral,arm_angle_left,arm_angle_right,wrist_dev_left,wrist_dev_right,phase_code,DEPTH_INSUFFICIENT,KNEE_CAVE_LEFT,KNEE_CAVE_RIGHT,KNEE_OVER_TOE_LEFT,KNEE_OVER_TOE_RIGHT,BACK_NOT_STRAIGHT,score
175.83,172.31,174.07,179.67,165.32,107.26,153.8,7.39,179.67,0.0,0.018713838223584744,1.092556785412957,-0.4904641512838537,0.07621709043225872,0.01738545931583546,0.02294066782486237,0.016487342286352236,0.0014144385008414417,-93.83436213958637,14.796029946353887,112.29,129.01,0.12771566191729405,0.09997944096843969,1,NONE,NONE,NONE,MEDIUM,NONE,NONE,85.0
115.43,129.0,122.215,177.75,178.77,71.31,158.71,49.9,178.03,0.554,0.025526001925892716,-7.421743051126106,1.8254726134681043,0.014993444933686761,0.02897498609827298,0.09485176887628544,0.11125919237454396,0.09324238170893862,-1.6967392241740205,5.36205764266686,100.82,109.39,0.10768195013005422,0.10940199027791753,2,LOW,NONE,NONE,NONE,NONE,MEDIUM,80.0
107.34,109.03,108.185,40.2,99.15,151.71,130.4,65.36,40.2,0.15,0.012455330216708638,-0.5413779602576718,-1.9247530922725686,-0.04618865916591475,-0.07534236657028065,0.03330170186429693,0.4344461108966014,0.0034123452634143847,-89.75324060818407,20.479496892842164,52.17,55.28,0.10110225837811249,0.11082632156258265,2,LOW,NONE,NONE,NONE,NONE,HIGH,70.0
98.75,101.06,99.905,138.31,121.34,105.11,164.69,28.51,129.82,0.96,0.007486556097668906,-2.4204064117622934,-0.09926952481562612,0.024764027604993577,-0.009827313572451368,0.15411270008877986,0.22297403504511237,0.13564363364572662,-11.984130076504886,11.863922102934373,85.31,107.07,0.1095469558787513,0.09950437632049747,2,LOW,NONE,NONE,NONE,NONE,NONE,95.0
169.48,179.34,174.41,167.73,118.26,179.9,60.49,32.13,118.26,0.25,0.014684828122746074,-0.7384547922637097,11.715866259176167,-0.008649396963342715,0.026568526565046546,0.0018298749700291217,0.18379648520697972,0.021415769807129503,1070.3406056638219,10.766411468605586,71.76,155.36,0.12796261871598108,0.02772135391283581,1,NONE,NONE,NONE,NONE,NONE,NONE,100.0
146.54,149.62,148.07999999999998,145.99,131.19,88.19,61.87,41.33,134.31,0.421,0.005100453531239224,8.922885379468564,16.20698620291348,0.060134031404305344,0.007023999171189899,0.10572180617115501,0.05744939091028606,0.08011199408631897,-24.22377465191602,6.662442963752057,62.72,99.63,0.12266469770678778,0.09192657953682781,2,NONE,MEDIUM,MEDIUM,MEDIUM,NONE,NONE,55.0
179.91,178.96,179.435,162.81,162.1,112.0,112.49,18.44,162.81,0.0,0.024489649541069247,0.4099057740534706,0.43646296457594547,0.03218524961150959,-0.030700759292141055,0.02060754765282058,0.029108177246705336,0.012083016026455673,-41.36606533673668,9.67121032477721,100.18,99.01,0.13941346740538374,0.13201987281729255,1,NONE,NONE,NONE,NONE,NONE,NONE,100.0
57.39,57.99,57.69,78.42,92.04,155.81,77.89,2.89,92.04,0.0,0.019368995361050523,-2.434638461361832,12.295535242090445,-0.009286719640469954,-0.026800937297026317,0.04537201277114278,0.014347503535499406,0.005216230792407406,-88.50341769337375,7.794298984743357,144.04,130.08,0.02622838748722356,0.07891953231697357,3,NONE,NONE,NONE,NONE,NONE,NONE,100.0
65.34,69.95,67.64500000000001,112.92,147.94,128.22,84.56,41.53,112.92,0.19,0.006958450474880307,-2.227367145560261,6.953608071362394,0.023276057308799336,-0.022812053569410295,0.0630227583904136,0.0902683123511947,0.10930116158664305,73.43125622897023,3.0251732090086403,166.91,171.18,0.014934708774367644,0.038468869010267026,3,NONE,NONE,NONE,NONE,NONE,NONE,100.0
116.43,126.58,121.505,143.46,140.44,121.34,141.63,24.65,143.46,0.324,0.008164661165068532,-0.780653350388677,0.13501938392566082,0.06484892454096186,-0.042446584362542894,0.0692915290222359,0.12270988000053096,0.07208687353683263,4.034179291525946,19.006859395729773,165.28,161.83,0.04347151685018813,0.025096747477472814,2,LOW,NONE,NONE,MEDIUM,NONE,NONE,80.0
168.02,152.89,160.45499999999998,177.49,141.05,99.88,139.92,25.23,141.05,0.183,0.0012821253480459482,8.714845459546739,-5.323253145407003,0.054574455685141854,-0.02528793438410404,0.003553815558399842,0.09326950557992408,0.02237733689792787,529.6707448712841,12.069970697724905,98.36,149.26,0.1042746068805348,0.09858349209384154,1,NONE,NONE,NONE,MEDIUM,NONE,NONE,85.0
168.6,168.65,168.625,119.48,89.94,146.65,83.63,77.51,89.94,0.133,0.005403004176205761,-0.83758578039973,10.11607718180395,-0.031382752925481816,0.029138431096739636,0.016926463485367194,0.11313458408110555,0.014930357984596743,-11.792808949702161,14.524407835115843,148.16,155.47,0.05194582166884287,0.06126390812661253,1,NONE,NONE,NONE,NONE,NONE,HIGH,75.0
115.51,104.56,110.035,71.86,95.61,97.17,108.63,20.55,83.73,0.657,0.0072672165022864554,0.5170377095960299,-0.09435636242379752,0.08628949396544111,0.08548885533061545,0.12477781169353275,0.4222708768860665,0.10521597937127214,-15.677332417326326,15.305250025758287,80.81,174.53,0.13793920942522203,0.02268079363654596,2,LOW,NONE,NONE,NONE,NONE,NONE,95.0
131.56,132.46,132.01,157.48,149.9,155.31,142.77,22.04,157.48,0.0,0.0037493304416826856,-1.1087767432701567,0.3809900043822756,-0.03219339397990567,-0.040961997605219735,0.017229755450349993,0.05384255128000759,0.011849888098679595,-31.224281546962494,9.74171440210596,162.6,146.21,0.02687561418288731,0.05616990064773175,2,NONE,NONE,NONE,NONE,NONE,NONE,100.0
178.09,155.66,166.875,162.11,172.68,118.12,106.94,25.17,172.68,0.037,0.04000632310389607,8.140350385097744,3.1504409280898926,0.016851547954046198,0.09757576167891024,0.02300153732087107,0.07483722187414965,0.009044537974392752,-60.67855009766697,2.9724236395965997,140.43,64.02,0.08891939739762411,0.10015362124405502,1,NONE,NONE,NONE,NONE,MEDIUM,NONE,85.0
179.01,177.06,178.035,171.94,177.53,135.26,111.38,6.21,174.74,0.938,0.007713908246031687,0.8098330772688234,-1.5318092667215955,-0.030861626698278966,0.03374634421823708,0.14132207456833706,0.20131290380952338,0.1322780470862704,-6.399585846507925,13.9553589267772,77.69,156.42,0.1360947888316405,0.05457255538747319,1,NONE,NONE,NONE,NONE,NONE,NONE,100.0
88.43,78.12,83.275,47.85,151.32,118.71,67.48,47.93,99.58,0.964,0.017785698144142326,4.825849911405538,15.45591527863408,0.021956814337601882,0.060292089685495265,0.13184791166150722,0.34912129446446966,0.16144865357231863,22.45067179130248,2.9483693406519125,117.71,158.7,0.08846451023059193,0.0440002823454716,3,NONE,MEDIUM,MEDIUM,NONE,NONE,MEDIUM,55.0
131.17,132.82,131.995,92.17,150.26,179.75,125.15,43.35,121.22,0.966,0.014418989823977602,7.199035788287017,1.4093169616329115,0.08875158104732572,0.0578386060277708,0.13560219811968288,0.4002405321655976,0.13965139228193257,2.986082982722641,5.583622128383197,109.63,70.72,0.11835962031602021,0.1287400081755543,2,NONE,MEDIUM,NONE,NONE,NONE,NONE,85.0
123.63,124.27,123.94999999999999,58.58,61.69,170.95,168.52,70.47,58.58,0.1,0.007555166788879353,1.946368886762423,-1.4577568814573172,0.018203315004958587,-0.02498882384163037,0.002336241367645986,0.03876839316413799,0.021300268648774656,811.7323639482064,10.5646651204871,154.15,75.9,0.04662804643636298,0.14057102058660964,2,LOW,NONE,NONE,NONE,NONE,HIGH,70.0
90.0,98.02,94.00999999999999,62.54,59.38,121.6,127.02,43.84,60.96,0.899,0.016955732606995233,7.428935282201055,-0.9269039124515377,0.06806247995773734,0.028531050957344428,0.14918296911108925,0.12598473055141712,0.12198167132095261,-18.233514155279458,7.37964368423917,144.26,172.06,0.06422289668814929,0.04836849075746058,2,NONE,MEDIUM,NONE,NONE,NONE,NONE,85.0
55.7,53.19,54.445,65.68,73.57,91.9,120.38,4.1,65.68,0.0,0.02257462380327857,-2.4146960181698427,4.328577140708667,0.06776914436373777,0.022726381590435163,0.03493231606822367,0.022509212074145024,0.029941045907240005,-14.288403182988468,10.521510053781746,139.25,143.0,0.0684464549577607,0.06298921011271064,3,NONE,NONE,NONE,MEDIUM,NONE,NONE,85.0
75.23,76.68,75.95500000000001,43.88,78.43,168.95,10.47,16.34,78.43,0.15,0.01258438265561046,8.181900558721871,7.955570567859949,0.0843655846641968,0.07770214004633902,0.01771800042959104,0.3406327439634615,0.018163479416420936,2.514273484754493,0.22964986634872667,136.65,81.63,0.05945437376148155,0.06024709622838653,3,NONE,NONE,NONE,MEDIUM,MEDIUM,NONE,70.0
60.93,58.71,59.82,78.19,75.42,99.56,153.7,5.64,76.81,0.88,0.031237650680740803,-4.071130172195636,3.4377616648201936,0.05262413235037239,0.014349307618695795,0.16757552047359048,0.16968753619334975,0.15518063090172007,-7.396599179188473,18.802262828918696,99.14,121.86,0.16239891791085181,0.08114281460821993,3,NONE,NONE,NONE,NONE,NONE,NONE,100.0
151.41,144.57,147.99,173.98,152.82,84.71,129.72,2.38,163.4,0.948,0.009873409148797196,13.989851634040907,3.3672666431097897,0.09617296953601695,0.09039879922598826,0.13844210306515237,0.14178725373112355,0.1315118671837071,-5.005873016956274,9.919726900157615,170.48,164.99,0.030284194536792097,0.023527823580242635,2,NONE,MEDIUM,NONE,NONE,NONE,NONE,85.0
142.26,130.77,136.515,73.21,169.52,120.3,149.54,75.64,73.21,0.15,0.02325574368188643,1.9738488676881938,2.69648441866579,-0.04112002216808752,0.013022508064990168,0.03330417583877643,0.25525595057246686,0.003173675997403924,-90.47063643680148,11.035695644796684,116.9,91.5,0.121220514240166,0.13566215934265458,2,NONE,NONE,NONE,NONE,NONE,HIGH,75.0
61.68,63.92,62.8,4.64,94.66,97.91,93.91,34.39,94.66,0.15,0.0012319259826182316,8.523659457625454,-1.5081944159252458,0.046215786432139805,-0.06997581419700227,0.01905506133077861,0.36334388742673107,0.00781618484823543,-58.981056462881234,4.532249126597817,57.12,86.4,0.12261685260307209,0.13419010788822272,3,NONE,NONE,NONE,NONE,NONE,NONE,100.0
115.12,114.45,114.785,82.25,84.26,106.72,118.13,39.38,82.25,0.295,0.0047653925858325286,2.4548521949530167,1.1228735788813893,-0.02014636397524261,0.09448885967294518,0.07879576315543318,0.49601225692078277,0.09395662634281327,19.2407086120527,9.557528599159811,120.0,126.69,0.09817588757072365,0.0989911428880611,2,LOW,NONE,NONE,NONE,MEDIUM,NONE,80.0
174.55,177.61,176.08,134.28,135.01,160.83,129.36,42.47,134.48,0.567,0.0019287545481090351,0.8889229876084481,0.3581826484028716,0.01488161727620213,0.042854530180656436,0.11918012051912563,0.11379583429784451,0.10868615433689277,-8.805131373020238,11.075365561238613,105.49,69.68,0.13041075915540934,0.12808740967579813,1,NONE,NONE,NONE,NONE,NONE,NONE,100.0
142.54,147.88,145.20999999999998,106.04,156.58,132.53,149.45,7.1,156.58,0.25,0.007718814233565796,5.311899628537758,0.6394169892908419,0.09011206585676329,-0.006529453103450211,0.008685700210408154,0.19952887785618256,0.02058586016534647,137.0086425580087,10.823645596780892,107.16,149.76,0.12751554607216076,0.046179618680260326,2,NONE,NONE,NONE,MEDIUM,NONE,NONE,85.0
179.68,171.52,175.60000000000002,126.34,160.0,74.88,142.49,1.08,143.17,0.778,0.031623404650520937,13.941667683453856,2.610607716108193,0.024103393555712727,0.039689489882436924,0.13661031462985618,0.06943849642122923,0.16679800693091307,22.09766691691622,9.273166927278911,77.71,150.25,0.08923499313335687,0.06665178133964733,1,NONE,MEDIUM,NONE,NONE,NONE,NONE,85.0
139.54,142.32,140.93,88.39,161.19,176.66,139.08,53.52,104.66,0.447,0.01092144801456929,3.018146348720885,1.142682970730935,0.039166226309857666,0.036082464509879175,0.08773814995099205,0.3528363505893424,0.10005064054653834,14.03322340672066,7.111920364932421,90.09,146.57,0.12408679306142134,0.07966611390162281,2,NONE,NONE,NONE,NONE,NONE,MEDIUM,85.0
174.24,173.86,174.05,118.12,121.97,164.32,141.22,65.2,118.87,0.39,0.006593336331793598,3.388395558796015,-0.022739826440543176,0.03074487591237879,-0.016392997811488508,0.08295368957825977,0.10879854722459031,0.10213652589604882,23.12475360085301,10.312025700050965,99.68,137.39,0.11686899394625305,0.0909070700942134,1,NONE,NONE,NONE,NONE,NONE,HIGH,75.0
177.82,176.28,177.05,166.29,168.29,143.84,143.4,1.96,166.29,0.1,0.004302702822458149,5.081383739899037,-0.9191678437381001,0.037755357977661774,-0.03543353096042412,0.002906027295527025,0.0400313832424658,0.029405567935774646,911.8820281225808,15.394778448160984,99.46,117.73,0.09896858556262406,0.09524437676703723,1,NONE,NONE,NONE,NONE,NONE,NONE,100.0
172.0,169.73,170.865,179.33,153.82,97.4,85.76,6.41,172.53,0.533,0.00038425145171050445,-2.769776897883652,8.27564941931993,0.0760204451581698,-0.02443554554195221,0.10765657945701246,0.03261272665847337,0.10352175900721217,-3.8407503476843567,10.292927040849705,130.0,73.73,0.08849329471557565,0.11437514904638246,1,NONE,NONE,MEDIUM,MEDIUM,NONE,NONE,70.0
170.6,163.54,167.07,173.42,151.75,119.42,166.72,15.43,173.42,0.225,0.006585507906529342,-0.18222045775831974,-1.4376257125070624,0.05531704350790023,-0.0244898451383172,0.08174233253846708,0.07478538916227917,0.09654208096351613,18.105365929072857,7.7182999084116135,153.57,135.82,0.04921596170315001,0.08299939909396936,1,NONE,NONE,NONE,MEDIUM,NONE,NONE,85.0
105.41,128.55,116.98,134.94,113.0,65.22,103.08,6.41,134.94,0.201,0.020075548971062784,15.603185308793883,-0.7742461664400069,0.0011931916951636312,0.09256857538925589,0.06529051488028609,0.003913335796597306,0.08834683327251658,35.31342712567909,8.425591251681409,160.85,139.44,0.036638950747188426,0.07811486248171495,2,LOW,NONE,NONE,NONE,MEDIUM,NONE,80.0
148.25,157.26,152.755,168.06,149.93,151.02,88.94,17.27,159.0,0.734,0.014720383678536342,-4.418049349508596,11.614241616489284,-0.035743936609480165,0.037501714238482475,0.10722448923203765,0.0447916196639529,0.11606454958082318,8.244441556308402,5.819600391581232,84.87,37.53,0.12245652928964906,0.06363310427231195,2,NONE,NONE,MEDIUM,NONE,NONE,NONE,85.0
172.99,155.87,164.43,150.02,171.8,131.94,159.99,23.37,150.02,0.0,0.026993533279714543,0.12980053997737606,4.734765550916853,0.039848561784517955,0.09757291275832969,0.021089338123490786,0.05678813376852404,0.015108073015599577,-28.36155915784221,7.204034583491681,90.73,148.17,0.12138313396062528,0.06894225040586266,1,NONE,NONE,NONE,NONE,MEDIUM,NONE,85.0
178.38,178.64,178.51,171.6,147.96,123.31,91.02,13.57,147.96,0.211,0.0035249357200868303,-0.2559463199254597,7.631685456757009,0.021284816183137767,-0.0036790486708450643,0.0029088799636819984,0.10437480454491838,0.013003069399669054,347.01292463130875,9.1758485685236,135.98,154.63,0.09305740399808149,0.06376796415054087,1,NONE,NONE,NONE,NONE,NONE,NONE,100.0
68.42,71.83,70.125,36.03,57.14,93.55,94.57,25.45,41.28,0.497,0.005165797371727843,2.4356846806453003,7.188123233903099,-0.018121874142475625,-0.0073151889380351776,0.08982088935072469,0.5117735742852867,0.06723432043633615,-25.146231659090457,1.0422032032010764,56.26,174.29,0.11418558551465474,0.04295800455969001,3,NONE,NONE,MEDIUM,NONE,NONE,NONE,85.0
72.69,70.77,71.72999999999999,11.44,93.08,118.23,138.22,9.07,93.08,0.15,0.005054319708460042,3.9065838164469624,4.582907650702722,0.002435389904006602,0.07810941388668563,0.017365166001599874,0.4087609771116809,0.023099032430978217,33.01935857595645,14.03385448422877,85.31,145.79,0.12888489905571077,0.06582591051727371,3,NONE,NONE,NONE,NONE,MEDIUM,NONE,85.0
88.43,93.46,90.945,40.32,48.43,107.46,174.55,44.67,48.43,0.15,0.024998683478219097,2.8537972304771952,0.11311714605524159,0.010965803828198672,0.005117344220280762,0.0268467110729409,0.36981357826467254,0.027634647032111492,2.9349440869304964,12.441850102993383,159.52,154.95,0.04575538678474156,0.07108891355707703,3,NONE,NONE,NONE,NONE,NONE,NONE,100.0
89.62,89.1,89.36,101.48,102.21,101.35,144.35,2.88,101.84,0.91,0.0024696001705463155,-1.3495476509813642,5.772608057254014,0.09190925848138054,0.044240694042717355,0.13531377115015186,0.19367950293805558,0.19397526885474192,43.352200744960335,13.51805531494293,102.07,85.28,0.0911615154246499,0.12778032000114903,3,NONE,NONE,MEDIUM,NONE,NONE,NONE,85.0
86.98,90.66,88.82,120.13,121.32,107.97,171.57,26.13,120.13,0.0,0.018100188941989392,-2.384464131020109,2.981089606402698,0.039744381061134815,0.030265148820178,0.013830878574598082,0.02631134071122654,0.014743897132429407,6.6013055707696155,11.558411252111851,175.11,61.98,0.019641721171184567,0.10037751280921481,3,NONE,NONE,NONE,NONE,NONE,NONE,100.0
179.95,177.48,178.71499999999997,157.47,157.73,118.77,116.43,2.81,157.47,0.194,0.0030635088663312215,10.99323600632895,-0.8181193544254617,0.07621116620274931,0.06463249394453052,0.0876133220783386,0.03264478048997577,0.06832209803221423,-22.01859670253722,10.281793552093786,65.25,145.72,0.069019304934553,0.05599719256928026,1,NONE,NONE,NONE,MEDIUM,MEDIUM,NONE,70.0
109.27,120.02,114.645,147.54,158.23,100.98,143.59,30.02,147.54,0.0,0.01256818467392773,-2.636969887858026,1.814191981780816,0.11525986724321063,0.06750908878880718,0.013669566128272082,0.03371986885517453,0.006977026139745379,-48.959417773215606,21.887798551973297,178.4,152.46,0.016379950625833306,0.07093056328497338,2,LOW,NONE,NONE,MEDIUM,MEDIUM,NONE,65.0
48.06,57.56,52.81,68.31,52.02,116.18,104.65,4.88,64.85,0.425,0.007437837736605668,-4.658464467841861,0.499448303087191,0.004283637978640009,0.05868444300523046,0.0743249266032644,0.13220039093275537,0.0748613092892021,0.7216726749033066,13.506575531663241,89.63,158.36,0.12581536877053467,0.07074150501403942,3,NONE,NONE,NONE,NONE,MEDIUM,NONE,85.0
134.88,137.24,136.06,112.57,116.09,140.82,162.72,2.45,114.33,0.806,0.008170192818183764,-0.6026984551322667,-1.4736342728814966,0.01447496778118429,-0.0055626326161120065,0.17824490827872913,0.07203700761881177,0.18693645904416606,4.876184598690236,8.578489430089709,134.68,140.08,0.07985929811982462,0.09611351423234665,2,NONE,NONE,NONE,NONE,NONE,NONE,100.0
176.35,167.02,171.685,150.55,132.25,69.4,79.37,35.99,132.25,0.25,0.027199554063671916,10.445808790881228,9.612758762455293,-0.03092144100143357,-0.015735782167126844,0.006797053488155402,0.24250954462673402,0.04239466831246441,523.7212696110408,12.77674228345777,161.34,79.22,0.10012293693432,0.11641219384833978,1,NONE,NONE,NONE,NONE,NONE,NONE,100.0
101.39,101.72,101.555,68.93,122.86,56.56,152.53,17.4,122.86,0.15,0.012275397946719946,13.04633930315527,1.3947100147231994,0.03943495668040686,0.02231917308597886,0.027490941822228776,0.2625167801911235,0.00878316486995101,-68.05069492799599,8.372289443235209,138.07,136.8,0.09852533674584196,0.09765427967907003,2,LOW,NONE,NONE,NONE,NONE,NONE,95.0
165.64,157.05,161.345,178.28,159.93,105.55,103.47,27.17,159.93,0.086,0.0039703178801800965,9.063050984962457,5.902694556820215,0.05242529799987955,-0.01331800372271763,0.026141464676772252,0.09426508658067889,0.015468523828625402,-40.82763142812801,11.103986541553553,98.03,163.61,0.09288195805875477,0.025221547041138104,1,NONE,NONE,NONE,MEDIUM,NONE,NONE,85.0
167.04,174.12,170.57999999999998,172.88,166.05,99.7,175.29,4.44,172.88,0.0,0.004257022252971643,3.90912796059798,0.42281832356275695,0.07598445942022997,0.003032655097432113,0.015407523535805157,0.0059256376190298665,0.03861963433453841,150.6543913094873,4.898427476293866,132.53,74.63,0.06081868474355423,0.1428433560859162,1,NONE,NONE,NONE,MEDIUM,NONE,NONE,85.0
163.33,162.07,162.7,154.58,142.85,122.52,67.91,3.04,148.72,0.777,0.008543556411083397,-2.0160515194895314,13.794190761159664,0.03229786296198556,-0.024740859909333557,0.14917085962299353,0.018348471046133463,0.1740771069276179,16.696456243244217,12.373818872557566,164.09,157.36,0.004456091222225289,0.044336021266858816,1,NONE,NONE,MEDIUM,NONE,NONE,NONE,85.0
71.44,61.81,66.625,14.96,96.07,145.61,85.68,55.99,55.52,0.883,0.024504651617944573,5.701057488701089,6.35381445715153,0.09908680935026726,-0.011207248906623168,0.15801053845272128,0.537975962453416,0.16263200025584335,2.924780744611449,15.225628120809287,91.38,105.21,0.1102974163989765,0.12082806617057851,3,NONE,MEDIUM,MEDIUM,NONE,NONE,MEDIUM,55.0
143.75,143.13,143.44,167.42,152.82,106.66,101.71,51.21,152.82,0.084,0.01339381858392219,1.4207660648377973,5.715159808862053,0.10472986676177737,0.012597406914446885,0.02407466775031808,0.09340178317897385,0.00038167441438974326,-98.41462229781052,13.35487979472337,58.69,111.85,0.07620615450532542,0.07877010292970132,2,NONE,NONE,NONE,MEDIUM,NONE,MEDIUM,70.0
111.76,106.75,109.255,72.14,58.67,133.95,107.02,60.14,69.36,0.413,0.03937830621635696,8.248305360897866,-0.8865865636517478,0.12855850031973853,0.09644076924667655,0.09017365716095416,0.01161699717255632,0.10421719323456036,15.573878797595395,17.47952801366302,151.86,47.87,0.09395866789954876,0.14327694243653366,2,LOW,MEDIUM,NONE,MEDIUM,MEDIUM,MEDIUM,35.0
129.22,134.64,131.93,76.81,88.08,101.29,68.11,59.04,79.24,0.431,0.001319453809427884,2.741636906910477,-4.956001331243309,0.0993543579622963,0.03301803965666583,0.047767769494998946,0.14203966718823952,0.0844183375726466,76.72656367487454,8.4956936963256,96.27,162.69,0.1539041344097154,0.07819319680740888,2,NONE,NONE,NONE,MEDIUM,NONE,MEDIUM,70.0
168.92,166.77,167.845,158.33,160.8,123.89,147.9,12.55,158.33,0.131,0.00046125514909045595,0.7512160357689868,0.7752718765877575,0.06903619044541498,0.039721490363153644,0.022317980698071116,0.1123257512626436,0.016946679741106085,-24.0671458122968,13.462454039558056,90.55,132.81,0.12035481386388636,0.08000920911568599,1,NONE,NONE,NONE,MEDIUM,NONE,NONE,85.0
177.57,170.65,174.11,150.71,150.87,74.93,129.33,20.87,150.79,0.822,0.00365369506459412,10.916004471073421,2.6581542344631726,-0.03801815353917154,-0.0003981282330474123,0.14414275645303642,0.006528713882922532,0.14009578586135185,-2.8076128771709237,8.031555382728868,113.93,86.43,0.11484646092434686,0.10612513106317045,1,NONE,MEDIUM,NONE,NONE,NONE,NONE,85.0
78.34,82.31,80.325,29.3,157.97,132.76,76.17,53.52,93.64,0.699,0.0031037242765964423,2.7834235754298717,14.769828021292197,0.0870839898416717,0.1143262170098509,0.12120360649190787,0.4157914729385067,0.09324787269654078,-23.065100622425412,8.417002340665803,126.16,108.39,0.12292737995418757,0.14118459084411772,3,NONE,NONE,MEDIUM,NONE,NONE,MEDIUM,70.0
58.48,58.25,58.364999999999995,25.41,33.25,54.02,116.07,30.53,33.25,0.15,0.03504497400474604,4.429007941285107,1.8531534843412079,0.06873019178707279,0.06561911047981733,0.013086681867062522,0.4148188882340228,0.050578355402785824,286.4872388323657,9.44561077962438,89.76,99.35,0.11649729762693956,0.13223514846082168,3,NONE,NONE,NONE,MEDIUM,MEDIUM,NONE,70.0
125.16,124.18,124.67,93.6,104.27,162.25,170.35,13.69,96.72,0.585,0.00306949176439697,-0.2284980785069446,4.501447273181148,0.00701327819270714,0.04642273239132644,0.10009157645511851,0.4152856188549409,0.08797888930174824,-12.101604932560587,9.99431503718607,142.15,58.26,0.06547385404121664,0.11545424029916729,2,NONE,NONE,MEDIUM,NONE,NONE,NONE,85.0
171.97,179.97,175.97,164.05,176.15,129.24,108.9,10.99,164.05,0.1,0.0005171255153586518,1.149958795220768,0.6194589596899946,0.04193093866278952,0.08455018370687878,1.0715653000981096e-05,0.040807874583132564,0.009941806374067663,92678.35306124059,10.294427366589836,65.95,142.57,0.08610302947330767,0.05747070641175439,1,NONE,NONE,NONE,NONE,MEDIUM,NONE,85.0
108.18,110.1,109.14,40.2,122.39,113.17,134.23,73.84,81.3,0.965,0.002247937219794993,4.511924042202403,3.460290222246576,0.0021537322488811017,0.07080714782223252,0.13787048172564909,0.6037941554666866,0.13086283218569061,-5.082777293766999,9.475617575414223,92.62,155.95,0.11400304206878642,0.055963025130267074,2,LOW,MEDIUM,NONE,NONE,NONE,HIGH,55.0
178.58,163.72,171.15,146.48,127.09,58.28,159.15,41.04,127.09,0.15,0.02670253474697304,7.426540314962493,8.72780795216485,0.021307189065529086,0.09396994581166168,0.04140203080547822,0.2450752609432122,0.0333478028279347,-19.45370268281091,13.468736240864418,178.76,112.39,0.01549547019945341,0.10188163030375585,1,NONE,NONE,NONE,NONE,MEDIUM,NONE,85.0
114.8,121.89,118.345,94.96,167.64,157.02,72.76,17.55,154.34,0.366,0.002618169127445724,3.8500616680931965,13.125152550025687,0.06367456822626172,0.02297674984575021,0.08556432412827425,0.212424160899701,0.12887027187974415,50.61215429756394,12.798550553943423,128.0,108.51,0.11364109718118304,0.1275295502206223,2,LOW,NONE,NONE,MEDIUM,NONE,NONE,80.0
171.62,169.73,170.675,168.62,160.98,69.11,129.2,16.47,164.8,0.706,0.011218959442465648,12.886846998793994,1.4214732747079295,-0.014445838616231499,0.08841150877027681,0.11115892839747377,0.03407274906494817,0.1097570624409906,-1.2611366236551735,22.23614506119125,154.61,163.98,0.03171522046931763,0.01957390731427966,1,NONE,MEDIUM,NONE,NONE,NONE,NONE,85.0
170.92,164.21,167.565,173.74,125.38,66.52,18.4,12.4,164.41,0.386,0.01334194023184565,4.066146115608199,4.583856706094524,0.019954521499663314,0.04615234950352254,0.08523232937766023,0.015440254389789465,0.16168680888821796,89.70126719380356,10.619369984191023,47.18,74.91,0.12681136135300974,0.15570342027494077,1,NONE,NONE,NONE,NONE,NONE,NONE,100.0
69.03,72.41,70.72,82.5,72.68,90.38,113.54,13.2,82.5,0.163,0.00526950827929662,-0.11220592944263807,0.7364299743799596,0.08014267011416643,0.08813091959393782,0.06193105781120267,0.14194821362785992,0.07363733542450546,18.902111520506345,5.609705831998252,121.89,89.23,0.10580475984190008,0.12618403542243628,3,NONE,NONE,NONE,MEDIUM,MEDIUM,NONE,70.0
146.74,136.99,141.865,85.57,139.95,61.94,58.2,58.48,85.57,0.191,0.003275230089149761,-1.068510989306548,12.246368616471571,-0.012804314449023524,-0.025664394829416404,0.06618962234458481,0.22279100249814882,0.07097136765510725,7.224312726288966,11.244592784816605,113.47,158.73,0.10524592456792742,0.051672602121937805,2,NONE,NONE,NONE,NONE,NONE,MEDIUM,85.0
115.87,113.52,114.695,81.06,157.09,90.12,174.3,45.43,138.54,0.488,0.0038114593131094443,14.939137853151719,3.6431744014629786,0.08798984129940535,0.049709551434360844,0.09406138663666208,0.27362713851030257,0.0795625348564648,-15.414244142714024,2.4020103095299628,114.42,132.11,0.0849715643312785,0.07079856973876142,2,LOW,MEDIUM,NONE,MEDIUM,NONE,MEDIUM,50.0
60.21,57.8,59.004999999999995,28.02,66.19,88.67,111.71,20.97,59.11,0.371,0.01795503909110041,12.986807060350781,-0.2564082622207309,0.06433406360462524,0.060331115461780604,0.08895077290794828,0.3719256674184213,0.09751298500044958,9.625787177096258,14.899138242907103,134.09,64.62,0.12861649735438307,0.13101179186827816,3,NONE,NONE,NONE,MEDIUM,MEDIUM,NONE,70.0
